id,fk_school,fk_user,display_name,fk_staff_reporting_officer,staff_id,is_removable,active,is_resigned,resigned_effective_at,created_at,updated_at,last_modified_user,last_valid_checkin
1025,1,99085,NULL,NULL,sn2dummy2+yanan.absoluteminds_x99085_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1026,1,99095,NULL,NULL,sn2dummy2+camillyyap_x99095_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1027,1,99096,NULL,NULL,sn2dummy2+liang.peisi.vivian_x99096_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1028,1,99100,NULL,NULL,sn2dummy2+charlotteseah_x99100_xax_live.com.sg@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1029,1,99149,NULL,NULL,sn2dummy2+euphy.hmy_x99149_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1030,1,99150,NULL,NULL,sn2dummy2+nge.sl.eunice_x99150_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1031,1,99151,NULL,NULL,sn2dummy2+patriciatoh.st_x99151_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1032,1,99152,NULL,NULL,sn2dummy2+jenlim11_x99152_xax_hotmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1033,1,99209,NULL,NULL,sn2dummy2+stangayah_x99209_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1034,1,99210,NULL,NULL,sn2dummy2+nur.hidayah.bte.othman_x99210_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1035,1,99211,NULL,NULL,sn2dummy2+hello.absoluteminds_x99211_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1036,1,99785,NULL,NULL,sn2dummy2+kermiao_x99785_xax_yahoo.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1037,1,99843,NULL,NULL,sn2dummy2+zarrah.absoluteminds_x99843_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1038,1,100066,NULL,NULL,sn2dummy2+belinda.zhang0511_x100066_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1039,1,100067,NULL,NULL,sn2dummy2+julie_mohamed_x100067_xax_hotmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1040,1,101507,NULL,NULL,sn2dummy2+nari123cxy_x101507_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1041,1,101634,NULL,NULL,sn2dummy2+charlenechewccxh_x101634_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1042,1,101714,NULL,NULL,sn2dummy2+jey.lim_x101714_xax_juliagabriel.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1043,1,101832,NULL,NULL,sn2dummy2+beeyeng.lim_x101832_xax_gmail.com@gmail.com,0,1,0,NULL,19/05/2022 13:12,07/11/2024 11:34,NULL,NULL
1044,1,101927,NULL,NULL,sn2dummy2+hahapiupiupiu_x101927_xax_gmail.com@gmail.com,0,1,0,NULL,25/05/2022 06:51,07/11/2024 11:34,NULL,NULL
1045,1,101928,NULL,NULL,sn2dummy2+ccoleslie_x101928_xax_cyberland.edu.sg@gmail.com,0,1,0,NULL,25/05/2022 08:27,07/11/2024 11:34,NULL,NULL
1046,1,101962,NULL,NULL,sn2dummy2+eileenkho_x101962_xax_hotmail.com@gmail.com,0,1,0,NULL,27/05/2022 02:10,07/11/2024 11:34,NULL,NULL
1047,1,101971,NULL,NULL,sn2dummy2+zhenzhen0405_x101971_xax_yahoo.com.sg@gmail.com,0,1,0,NULL,31/05/2022 04:29,07/11/2024 11:34,NULL,NULL
1048,1,101972,NULL,NULL,sn2dummy2+jenny.absoluteminds_x101972_xax_gmail.com@gmail.com,0,1,0,NULL,31/05/2022 10:51,07/11/2024 11:34,NULL,NULL
1049,1,101973,NULL,NULL,sn2dummy2+cheryltanyunxin_x101973_xax_gmail.com@gmail.com,0,1,0,NULL,01/06/2022 06:46,07/11/2024 11:34,NULL,NULL
1050,1,102251,NULL,NULL,sn2dummy2+wanjiau.absoluteminds_x102251_xax_gmail.com@gmail.com,0,1,0,NULL,02/06/2022 02:33,07/11/2024 11:34,NULL,NULL
1051,1,102252,NULL,NULL,sn2dummy2+sumanbhadani_x102252_xax_gmail.com@gmail.com,0,1,0,NULL,02/06/2022 06:33,07/11/2024 11:34,NULL,NULL
1052,1,102355,,NULL,101813,1,1,0,NULL,07/06/2022 02:32,07/06/2022 02:32,85160,07/06/2022
1053,1,102356,NULL,NULL,sn2dummy2+yancyliu1003_x102356_xax_hotmail.com@gmail.com,0,1,0,NULL,07/06/2022 04:49,07/11/2024 11:34,NULL,NULL
1054,1,102357,,NULL,101291,1,0,0,NULL,07/06/2022 05:44,28/02/2023 03:20,85161,07/06/2022
1055,1,102368,,NULL,105932,1,0,0,NULL,08/06/2022 08:08,28/02/2023 03:29,85159,08/06/2022
1056,1,102369,,NULL,106122,1,0,0,NULL,08/06/2022 08:09,28/02/2023 03:28,85159,08/06/2022
1057,1,102370,,NULL,104222,1,0,0,NULL,08/06/2022 08:09,28/02/2023 03:31,85159,08/06/2022
1058,1,102371,,NULL,103335,1,0,0,NULL,08/06/2022 08:10,28/02/2023 03:28,85159,08/06/2022
1059,1,102372,,NULL,109125,1,0,0,NULL,08/06/2022 08:17,28/02/2023 03:30,85161,08/06/2022
1060,1,102373,,NULL,105297,1,0,0,NULL,08/06/2022 08:18,28/02/2023 03:30,85161,08/06/2022
1061,1,102473,NULL,NULL,sn2dummy2+hongelsie_x102473_xax_yahoo.com.sg@gmail.com,0,1,0,NULL,14/06/2022 04:26,07/11/2024 11:34,NULL,NULL
1062,1,102474,,NULL,102262,1,0,0,NULL,14/06/2022 05:56,28/02/2023 03:22,92500,14/06/2022
1063,1,102683,,NULL,109178,1,0,0,NULL,27/06/2022 07:11,28/02/2023 03:22,92500,27/06/2022
1064,1,102686,NULL,NULL,sn2dummy2+kaiting.ng_x102686_xax_seedinstitute.edu.sg@gmail.com,0,1,0,NULL,28/06/2022 05:25,07/11/2024 11:34,NULL,NULL
1065,1,102687,,NULL,999997,1,1,0,NULL,30/06/2022 05:44,30/06/2022 05:44,86744,30/06/2022
1066,1,102688,,NULL,999995,1,1,0,NULL,30/06/2022 05:44,30/06/2022 05:44,86744,30/06/2022
1067,1,102689,,NULL,999994,1,1,0,NULL,30/06/2022 05:45,30/06/2022 05:45,86744,30/06/2022
1068,1,102690,,NULL,999993,1,1,0,NULL,30/06/2022 05:45,30/06/2022 05:45,86744,30/06/2022
1069,1,102691,,NULL,999992,1,1,0,NULL,30/06/2022 05:45,30/06/2022 05:45,86744,30/06/2022
1070,1,102692,,NULL,999991,1,1,0,NULL,30/06/2022 05:46,30/06/2022 05:46,86744,30/06/2022
1071,1,102693,NULL,NULL,sn2dummy2+daljitchohan_x102693_xax_yahoo.com.sg@gmail.com,0,1,0,NULL,30/06/2022 08:47,07/11/2024 11:34,NULL,NULL
1072,1,102694,NULL,NULL,sn2dummy2+yingyingchnsg_x102694_xax_gmail.com@gmail.com,0,1,0,NULL,01/07/2022 06:10,07/11/2024 11:34,NULL,NULL
1073,1,102695,NULL,NULL,sn2dummy2+sunyt72_x102695_xax_gmail.com@gmail.com,0,1,0,NULL,01/07/2022 06:46,07/11/2024 11:34,NULL,NULL
1074,1,102696,NULL,NULL,sn2dummy2+jenny5201981_x102696_xax_hotmail.com@gmail.com,0,1,0,NULL,01/07/2022 07:37,07/11/2024 11:34,NULL,NULL
1075,1,103676,NULL,NULL,sn2dummy2+hxq_x103676_xax_gmail.com@gmail.com,0,1,0,NULL,05/07/2022 08:03,07/11/2024 11:34,NULL,NULL
1076,1,103677,NULL,NULL,sn2dummy2+limke52_x103677_xax_gmail.com@gmail.com,0,1,0,NULL,05/07/2022 08:05,07/11/2024 11:34,NULL,NULL
1077,1,103701,NULL,NULL,sn2dummy2+annieace789_x103701_xax_gmail.com@gmail.com,0,1,0,NULL,06/07/2022 02:33,07/11/2024 11:34,NULL,NULL
1078,1,103774,NULL,NULL,sn2dummy2+anindita_x103774_xax_juliagabriel.com@gmail.com,0,1,0,NULL,15/07/2022 02:02,07/11/2024 11:34,NULL,NULL
1079,1,103808,NULL,NULL,sn2dummy2+chinese.teacherguo_x103808_xax_gmail.com@gmail.com,0,1,0,NULL,19/07/2022 03:20,07/11/2024 11:34,NULL,NULL
1080,1,103809,,NULL,108583,1,0,0,NULL,19/07/2022 06:58,28/03/2024 03:07,92500,19/07/2022
1081,1,103810,,NULL,109104,1,0,0,NULL,19/07/2022 06:59,28/02/2023 03:23,92500,19/07/2022
1082,1,103854,NULL,NULL,sn2dummy2+valenciakuo_x103854_xax_yahoo.com.sg@gmail.com,0,1,0,NULL,20/07/2022 15:39,07/11/2024 11:34,NULL,NULL
1083,1,103886,,NULL,112169,1,1,0,NULL,25/07/2022 03:45,25/09/2023 08:39,85159,25/07/2022
1084,1,103887,NULL,NULL,sn2dummy2+seraphina.underhill_x103887_xax_juliagabriel.com@gmail.com,0,1,0,NULL,25/07/2022 05:55,07/11/2024 11:34,NULL,NULL
1085,1,103936,NULL,NULL,sn2dummy2+linnettan_x103936_xax_yahoo.com.sg@gmail.com,0,1,0,NULL,28/07/2022 02:18,07/11/2024 11:34,NULL,NULL
1086,1,103937,NULL,NULL,sn2dummy2+valerie_x103937_xax_wigglepods.com.sg@gmail.com,0,1,0,NULL,29/07/2022 02:59,07/11/2024 11:34,NULL,NULL
1087,1,103938,NULL,NULL,sn2dummy2+supersiying_x103938_xax_gmail.com@gmail.com,0,1,0,NULL,29/07/2022 03:56,07/11/2024 11:34,NULL,NULL
1088,1,103939,NULL,NULL,sn2dummy2+alindaming_x103939_xax_gmail.com@gmail.com,0,1,0,NULL,30/07/2022 06:09,07/11/2024 11:34,NULL,NULL
1089,1,103940,NULL,NULL,sn2dummy2+angiechaneq_x103940_xax_gmail.com@gmail.com,0,1,0,NULL,30/07/2022 06:11,07/11/2024 11:34,NULL,NULL
1090,1,103941,NULL,NULL,sn2dummy2+joycelyesx_x103941_xax_gmail.com@gmail.com,0,1,0,NULL,30/07/2022 08:21,07/11/2024 11:34,NULL,NULL
1091,1,103942,NULL,NULL,sn2dummy2+joycelimmh_x103942_xax_gmail.com@gmail.com,0,1,0,NULL,30/07/2022 08:26,07/11/2024 11:34,NULL,NULL
1092,1,103943,NULL,NULL,sn2dummy2+huisusanlee_x103943_xax_gmail.com@gmail.com,0,1,0,NULL,01/08/2022 07:45,07/11/2024 11:34,NULL,NULL
1093,1,103944,,NULL,101319,1,1,0,NULL,01/08/2022 08:27,01/08/2022 08:27,85159,01/08/2022
1094,1,103945,NULL,NULL,sn2dummy2+ljec.susan_x103945_xax_gmail.com@gmail.com,0,1,0,NULL,01/08/2022 09:34,07/11/2024 11:34,NULL,NULL
1095,1,104030,NULL,NULL,sn2dummy2+regina_x104030_xax_edufarm.com.sg@gmail.com,0,1,0,NULL,02/08/2022 03:23,07/11/2024 11:34,NULL,NULL
1096,1,104146,NULL,NULL,sn2dummy2+tinaliu8808_x104146_xax_hotmail.com@gmail.com,0,1,0,NULL,08/08/2022 04:20,07/11/2024 11:34,NULL,NULL
1097,1,104163,NULL,NULL,sn2dummy2+limalflorence_x104163_xax_gmail.com@gmail.com,0,1,0,NULL,10/08/2022 03:07,07/11/2024 11:34,NULL,NULL
1098,1,104164,NULL,NULL,sn2dummy2+zulaikagomez_x104164_xax_gmail.com@gmail.com,0,1,0,NULL,10/08/2022 06:49,07/11/2024 11:34,NULL,NULL
1099,1,104169,NULL,NULL,sn2dummy2+kwan.keng.yong_x104169_xax_hotmail.com@gmail.com,0,1,0,NULL,11/08/2022 03:18,07/11/2024 11:34,NULL,NULL
1100,1,104186,NULL,NULL,sn2dummy2+enquiry_x104186_xax_wushu.com.sg@gmail.com,0,1,0,NULL,12/08/2022 03:01,07/11/2024 11:34,NULL,NULL
1101,1,104218,NULL,NULL,sn2dummy2+shann.lim_x104218_xax_gmail.com@gmail.com,0,1,0,NULL,16/08/2022 04:27,07/11/2024 11:34,NULL,NULL
1102,1,104374,NULL,NULL,sn2dummy2+tsuxbasa_x104374_xax_gmail.com@gmail.com,0,1,0,NULL,23/08/2022 03:50,07/11/2024 11:34,NULL,NULL
1103,1,104450,NULL,NULL,sn2dummy2+marina.mchong_x104450_xax_gmail.com@gmail.com,0,1,0,NULL,25/08/2022 16:55,07/11/2024 11:34,NULL,NULL
1104,1,104495,NULL,NULL,sn2dummy2+wendy_x104495_xax_hahachinese.co@gmail.com,0,1,0,NULL,01/09/2022 07:29,07/11/2024 11:34,NULL,NULL
1105,1,104496,NULL,NULL,sn2dummy2+lily_x104496_xax_hahachinese.co@gmail.com,0,1,0,NULL,01/09/2022 07:32,07/11/2024 11:34,NULL,NULL
1106,1,104574,NULL,NULL,sn2dummy2+justinchenjunrui_x104574_xax_gmail.com@gmail.com,0,1,0,NULL,02/09/2022 13:26,07/11/2024 11:34,NULL,NULL
1107,1,104580,NULL,NULL,sn2dummy2+hihihi77_x104580_xax_yahoo.com@gmail.com,0,1,0,NULL,02/09/2022 14:30,07/11/2024 11:34,NULL,NULL
1108,1,104660,NULL,NULL,sn2dummy2+tansyalicia_x104660_xax_gmail.com@gmail.com,0,1,0,NULL,06/09/2022 07:28,07/11/2024 11:34,NULL,NULL
1109,1,104661,NULL,NULL,sn2dummy2+a2cheong84_x104661_xax_gmail.com@gmail.com,0,1,0,NULL,06/09/2022 07:30,07/11/2024 11:34,NULL,NULL
1110,1,104792,NULL,NULL,sn2dummy2+abrianne.trindad_x104792_xax_cyberland.edu.sg@gmail.com,0,1,0,NULL,13/09/2022 03:45,07/11/2024 11:34,NULL,NULL
1111,1,104824,NULL,NULL,sn2dummy2+joyestherlee_x104824_xax_gmail.com@gmail.com,0,1,0,NULL,14/09/2022 05:57,07/11/2024 11:34,NULL,NULL
1112,1,104856,,NULL,105809,1,1,0,NULL,15/09/2022 01:04,15/09/2022 01:04,92500,15/09/2022
1113,1,104960,NULL,NULL,sn2dummy2+vickywong_726_x104960_xax_hotmail.com@gmail.com,0,1,0,NULL,20/09/2022 01:48,07/11/2024 11:34,NULL,NULL
1114,1,105017,NULL,NULL,sn2dummy2+tanzuer_x105017_xax_cyberland.edu.sg@gmail.com,0,1,0,NULL,22/09/2022 02:44,07/11/2024 11:34,NULL,NULL
1115,1,105018,NULL,NULL,sn2dummy2+xu.duo_x105018_xax_cyberland.edu.sg@gmail.com,0,1,0,NULL,22/09/2022 02:45,07/11/2024 11:34,NULL,NULL
1116,1,105044,NULL,NULL,sn2dummy2+bguantan_x105044_xax_gmail.com@gmail.com,0,1,0,NULL,23/09/2022 09:42,07/11/2024 11:34,NULL,NULL
1117,1,105097,NULL,NULL,sn2dummy2+exaraee98_x105097_xax_gmail.com@gmail.com,0,1,0,NULL,26/09/2022 03:31,07/11/2024 11:34,NULL,NULL
1118,1,105126,,NULL,112476,1,0,0,NULL,28/09/2022 07:07,28/02/2023 03:44,92500,28/09/2022
1119,1,105127,NULL,NULL,sn2dummy2+51wanabe50_x105127_xax_gmail.com@gmail.com,0,1,0,NULL,28/09/2022 09:33,07/11/2024 11:34,NULL,NULL
1120,1,105128,NULL,NULL,sn2dummy2+xiaoling_x105128_xax_sgtrust.net@gmail.com,0,1,0,NULL,30/09/2022 01:43,07/11/2024 11:34,NULL,NULL
1121,1,105129,NULL,NULL,sn2dummy2+nara.absoluteminds_x105129_xax_gmail.com@gmail.com,0,1,0,NULL,30/09/2022 03:31,07/11/2024 11:34,NULL,NULL
1122,1,105130,NULL,NULL,sn2dummy2+ourtampineshub_x105130_xax_myeyelevel.com@gmail.com,0,1,0,NULL,30/09/2022 05:06,07/11/2024 11:34,NULL,NULL
1123,1,105131,NULL,NULL,sn2dummy2+cheencheen_x105131_xax_aikiforest.com@gmail.com,0,1,0,NULL,03/10/2022 04:30,07/11/2024 11:34,NULL,NULL
1124,1,105308,,NULL,112265,1,0,0,NULL,06/10/2022 01:27,28/04/2023 09:55,92500,06/10/2022
1125,1,105479,,NULL,999919,1,1,0,NULL,17/10/2022 06:54,17/10/2022 06:54,86744,17/10/2022
1126,1,105507,NULL,NULL,sn2dummy2+mjayanthi72_x105507_xax_gmail.com@gmail.com,0,1,0,NULL,19/10/2022 01:29,07/11/2024 11:34,NULL,NULL
1127,1,105508,NULL,NULL,sn2dummy2+rachael_x105508_xax_lovekids.com.sg@gmail.com,0,1,0,NULL,19/10/2022 06:10,07/11/2024 11:34,NULL,NULL
1128,1,105509,NULL,NULL,sn2dummy2+admin_x105509_xax_geniusxplay.com@gmail.com,0,1,0,NULL,19/10/2022 06:18,07/11/2024 11:34,NULL,NULL
1129,1,105589,NULL,NULL,sn2dummy2+kermiao_x105589_xax_yahoo.com@gmail.com,0,1,0,NULL,21/10/2022 05:34,07/11/2024 11:34,NULL,NULL
1130,1,105651,,NULL,110140,1,0,0,NULL,25/10/2022 06:32,03/09/2024 07:26,92500,25/10/2022
1131,1,105657,,NULL,101106,1,1,0,NULL,26/10/2022 01:29,26/10/2022 01:29,92500,26/10/2022
1132,1,105658,,NULL,103997,1,1,0,NULL,26/10/2022 01:30,26/10/2022 01:30,92500,26/10/2022
1133,1,105659,,NULL,103718,1,1,0,NULL,26/10/2022 01:37,26/10/2022 01:37,85159,26/10/2022
1134,1,105660,,NULL,112473,1,1,0,NULL,26/10/2022 08:32,26/10/2022 08:32,85160,26/10/2022
1135,1,105718,,NULL,104594,1,1,0,NULL,31/10/2022 01:21,31/10/2022 01:21,92500,31/10/2022
1136,1,105719,,NULL,105054,1,1,0,NULL,31/10/2022 01:22,31/10/2022 01:22,92500,31/10/2022
1137,1,105720,NULL,NULL,sn2dummy2+mignon.tan_x105720_xax_cyberland.edu.sg@gmail.com,0,1,0,NULL,31/10/2022 05:23,07/11/2024 11:34,NULL,NULL
1138,1,105721,,NULL,107268,1,1,0,NULL,31/10/2022 07:37,31/10/2022 07:37,85160,31/10/2022
1139,1,105722,,NULL,104540,1,1,0,NULL,31/10/2022 07:40,31/10/2022 07:40,85160,31/10/2022
1140,1,105816,,NULL,109924,1,1,0,NULL,02/11/2022 02:25,02/11/2022 02:25,85160,02/11/2022
1141,1,105956,,NULL,104322,1,0,0,NULL,10/11/2022 01:28,28/02/2023 03:46,92500,10/11/2022
1142,1,105957,,NULL,112005,1,0,0,NULL,10/11/2022 01:29,28/02/2023 03:45,92500,10/11/2022
1143,1,105973,,NULL,111245,1,1,0,NULL,11/11/2022 01:13,11/11/2022 01:13,92500,11/11/2022
1144,1,106260,,NULL,999981,1,1,0,NULL,21/11/2022 03:15,21/11/2022 03:15,86744,21/11/2022
1145,1,106261,,NULL,102765,1,1,0,NULL,21/11/2022 09:09,21/11/2022 09:09,92500,21/11/2022
1146,1,106262,,NULL,104734,1,1,0,NULL,21/11/2022 09:10,21/11/2022 09:10,92500,21/11/2022
1147,1,106263,,NULL,108024,1,1,0,NULL,21/11/2022 09:11,21/11/2022 09:11,92500,21/11/2022
1148,1,106276,,NULL,107946,1,1,0,NULL,22/11/2022 05:16,22/11/2022 05:16,85160,22/11/2022
1149,1,106324,NULL,NULL,sn2dummy2+mayujun_x106324_xax_edugrove.com.sg@gmail.com,0,1,0,NULL,23/11/2022 09:51,07/11/2024 11:34,NULL,NULL
1150,1,106325,NULL,NULL,sn2dummy2+lydia_x106325_xax_minimonsters.com.sg@gmail.com,0,1,0,NULL,23/11/2022 09:59,07/11/2024 11:34,NULL,NULL
1151,1,106506,,NULL,104764,1,1,0,NULL,28/11/2022 01:18,28/11/2022 01:18,85159,28/11/2022
1152,1,106507,NULL,NULL,sn2dummy2+nurqasdina02_x106507_xax_gmail.com@gmail.com,0,1,0,NULL,28/11/2022 04:01,07/11/2024 11:34,NULL,NULL
1153,1,106508,NULL,NULL,sn2dummy2+ilovenisshachin_x106508_xax_gmail.com@gmail.com,0,1,0,NULL,28/11/2022 04:08,07/11/2024 11:34,NULL,NULL
1154,1,106509,,NULL,108880,1,1,0,NULL,28/11/2022 05:34,28/11/2022 05:34,92500,28/11/2022
1155,1,106510,NULL,NULL,sn2dummy2+ljec.prasana_x106510_xax_gmail.com@gmail.com,0,1,0,NULL,29/11/2022 08:50,07/11/2024 11:34,NULL,NULL
1156,1,106672,,NULL,107387,1,0,0,NULL,02/12/2022 02:47,28/02/2023 03:33,85160,02/12/2022
1157,1,106673,,NULL,111846,1,0,0,NULL,02/12/2022 03:27,28/02/2023 03:38,92500,02/12/2022
1158,1,106674,,NULL,104481,1,0,0,NULL,02/12/2022 03:29,28/02/2023 03:36,92500,02/12/2022
1159,1,106675,,NULL,105151,1,0,0,NULL,02/12/2022 03:29,28/02/2023 03:37,92500,02/12/2022
1160,1,106676,,NULL,109841,1,0,0,NULL,02/12/2022 03:30,28/02/2023 03:36,92500,02/12/2022
1161,1,106677,,NULL,112474,1,0,0,NULL,02/12/2022 08:31,08/08/2024 03:27,92500,02/12/2022
1162,1,106821,NULL,NULL,sn2dummy2+saatraining_x106821_xax_speechacademyasia.com@gmail.com,0,1,0,NULL,05/12/2022 02:29,07/11/2024 11:34,NULL,NULL
1163,1,106897,,NULL,111612,1,0,0,NULL,08/12/2022 01:56,28/02/2023 03:24,92500,08/12/2022
1164,1,107025,,NULL,112475,1,1,0,NULL,12/12/2022 02:05,12/12/2022 02:05,92500,12/12/2022
1165,1,107026,NULL,NULL,sn2dummy2+claudvic19_x107026_xax_gmail.com@gmail.com,0,1,0,NULL,12/12/2022 07:05,07/11/2024 11:34,NULL,NULL
1166,1,107032,,NULL,105312,1,0,0,NULL,13/12/2022 09:26,28/02/2023 03:35,92500,13/12/2022
1167,1,107052,,NULL,999501,1,1,0,NULL,14/12/2022 09:51,31/07/2024 12:22,32,14/12/2022
1168,1,107053,,NULL,999802,1,1,0,NULL,14/12/2022 09:52,14/12/2022 09:52,86744,14/12/2022
1169,1,107054,,NULL,999803,1,1,0,NULL,14/12/2022 09:53,14/12/2022 09:53,86744,14/12/2022
1170,1,107055,,NULL,999804,1,1,0,NULL,14/12/2022 09:54,14/12/2022 09:54,86744,14/12/2022
1171,1,107108,NULL,NULL,sn2dummy2+ljec.kay_x107108_xax_gmail.com@gmail.com,0,1,0,NULL,15/12/2022 05:39,07/11/2024 11:34,NULL,NULL
1172,1,107252,NULL,NULL,sn2dummy2+jyinggg_x107252_xax_gmail.com@gmail.com,0,1,0,NULL,17/12/2022 00:51,07/11/2024 11:34,NULL,NULL
1173,1,107318,,NULL,107231,1,0,0,NULL,19/12/2022 01:41,28/02/2023 03:27,85159,19/12/2022
1174,1,107319,,NULL,105938,1,1,0,NULL,19/12/2022 02:59,19/12/2022 02:59,85160,19/12/2022
1175,1,107320,,NULL,101025,1,1,0,NULL,19/12/2022 03:02,19/09/2024 01:18,92500,19/12/2022
1176,1,107321,NULL,NULL,sn2dummy2+fionakho_x107321_xax_ymail.com@gmail.com,0,1,0,NULL,19/12/2022 06:08,07/11/2024 11:34,NULL,NULL
1177,1,107322,NULL,NULL,sn2dummy2+ruttraganaysan_x107322_xax_gmail.com@gmail.com,0,1,0,NULL,19/12/2022 06:10,07/11/2024 11:34,NULL,NULL
1178,1,107323,NULL,NULL,sn2dummy2+remember8567_x107323_xax_gmail.com@gmail.com,0,1,0,NULL,19/12/2022 06:15,07/11/2024 11:34,NULL,NULL
1179,1,107324,NULL,NULL,sn2dummy2+fahriany_x107324_xax_live.com@gmail.com,0,1,0,NULL,19/12/2022 06:17,07/11/2024 11:34,NULL,NULL
1180,1,107325,NULL,NULL,sn2dummy2+wsx.victoria_x107325_xax_gmail.com@gmail.com,0,1,0,NULL,19/12/2022 06:41,07/11/2024 11:34,NULL,NULL
1181,1,107326,NULL,NULL,sn2dummy2+learningisenough_x107326_xax_gmail.com@gmail.com,0,1,0,NULL,19/12/2022 06:43,07/11/2024 11:34,NULL,NULL
1182,1,107327,NULL,NULL,sn2dummy2+siyijo_x107327_xax_gmail.com@gmail.com,0,1,0,NULL,19/12/2022 06:48,07/11/2024 11:34,NULL,NULL
1183,1,107328,NULL,NULL,sn2dummy2+sitikhadijahsuparman_x107328_xax_gmail.com@gmail.com,0,1,0,NULL,19/12/2022 07:08,07/11/2024 11:34,NULL,NULL
1184,1,107329,NULL,NULL,sn2dummy2+shantichellaiyya_x107329_xax_gmail.com@gmail.com,0,1,0,NULL,19/12/2022 07:10,07/11/2024 11:34,NULL,NULL
1185,1,107330,NULL,NULL,sn2dummy2+pavittar.kaur95_x107330_xax_gmail.com@gmail.com,0,1,0,NULL,19/12/2022 07:16,07/11/2024 11:34,NULL,NULL
1186,1,107340,,NULL,107235,1,1,0,NULL,20/12/2022 01:57,20/12/2022 01:57,85160,20/12/2022
1187,1,107341,,NULL,112779,1,1,0,NULL,20/12/2022 02:40,20/12/2022 02:40,85160,20/12/2022
1188,1,107417,,NULL,109244,1,0,0,NULL,21/12/2022 07:38,06/02/2024 09:01,92500,21/12/2022
1189,1,107695,NULL,NULL,sn2dummy2+cysamy69_x107695_xax_gmail.com@gmail.com,0,1,0,NULL,23/12/2022 08:15,07/11/2024 11:34,NULL,NULL
1190,1,107696,NULL,NULL,sn2dummy2+lynda.bor_x107696_xax_gmail.com@gmail.com,0,1,0,NULL,23/12/2022 13:14,07/11/2024 11:34,NULL,NULL
1191,1,107697,NULL,NULL,sn2dummy2+teacherjoannawee_x107697_xax_gmail.com@gmail.com,0,1,0,NULL,23/12/2022 13:18,07/11/2024 11:34,NULL,NULL
1192,1,107974,,NULL,103874,1,0,0,NULL,28/12/2022 06:17,28/02/2023 03:25,85159,28/12/2022
1193,1,107975,,NULL,102479,1,0,0,NULL,28/12/2022 06:18,28/02/2023 03:25,85159,28/12/2022
1194,1,107976,,NULL,101735,1,0,0,NULL,28/12/2022 06:18,28/02/2023 03:25,85159,28/12/2022
1195,1,107977,NULL,NULL,sn2dummy2+siti.maryam.effendi_x107977_xax_gmail.com@gmail.com,0,1,0,NULL,28/12/2022 10:43,07/11/2024 11:34,NULL,NULL
1196,1,107978,NULL,NULL,sn2dummy2+talents_search_x107978_xax_hotmail.com@gmail.com,0,1,0,NULL,29/12/2022 02:16,07/11/2024 11:34,NULL,NULL
1197,1,107979,NULL,NULL,sn2dummy2+admiralty_x107979_xax_myeyelevel.com@gmail.com,0,1,0,NULL,29/12/2022 03:42,07/11/2024 11:34,NULL,NULL
1198,1,107980,,NULL,111246,1,1,0,NULL,29/12/2022 10:16,29/12/2022 10:16,92500,29/12/2022
1199,1,107981,NULL,NULL,sn2dummy2+allecisxzr_x107981_xax_gmail.com@gmail.com,0,1,0,NULL,30/12/2022 02:08,07/11/2024 11:34,NULL,NULL
1200,1,107982,NULL,NULL,sn2dummy2+ferguskai_x107982_xax_gmail.com@gmail.com,0,1,0,NULL,30/12/2022 03:08,07/11/2024 11:34,NULL,NULL
